date,mkt-rf,HmL,SmB,VmS
1999-04-30,0.0412448595775963,-0.0383225108124701,-0.0480799569172374,0.4469637126492785
1999-06-30,-0.0073277085921628,-0.0811892158846545,-0.0431686200281425,0.25607668424082863
1999-08-31,-0.0389213006455279,-0.0663076699433312,-0.0541184841846792,-0.022811180665675692
1999-09-30,-0.0071983266155273,-0.1171622114752403,-0.0250735516586774,0.07273313312042247
1999-11-30,0.0698239522450843,-0.172204749404123,-0.017733344844011,0.6632711049938729
1999-12-31,0.0268892650342979,-0.3043703641700149,-0.0946726198784241,0.6570295021742313
2000-01-31,-0.0023788412386361,-0.1025549346308132,0.1625202353738592,0.5207460112641488
2000-02-29,-0.0259715277279355,-0.3851556252591493,-0.0240630793601404,0.9217987626448234
2000-03-31,0.0382038293055017,0.0330408952018463,-0.0642943077968775,-0.00040224413755153527
2000-05-31,-0.0295696892108113,0.0356600484615538,-0.0805336591562205,-0.24511644483136985
2000-06-30,0.0304722164501079,-0.2506036619177694,-0.0411743761478878,0.5361866887873439
2000-07-31,0.0073138410175659,0.0382382681226385,-0.0521043575948299,-0.06490078477723576
2000-08-31,0.0082360351755047,-0.1057484982966914,-0.1025458175018953,0.35049622719997703
2000-10-31,-0.0533201941429535,-0.0404745387045933,-0.1186824036315392,-0.25765538464329774
2000-11-30,-0.0111068515116999,-6.753556445082687e-06,-0.1346273158615038,-0.4663089539209429
2001-01-31,0.0032785474884923,-0.0630845049744948,0.2972541560419067,1.120540806337048
2001-02-28,-0.0225769100728389,0.0739411905635391,-0.0468167496655951,-0.3088584312941328
2001-04-30,0.0031621373732168,-0.1149667964660754,-0.0908177710378209,0.44586620673175775
2001-05-31,0.0675329147346467,-0.0238487695343371,0.0251944716863243,0.3899738485588424
2001-07-31,-0.0277985582831744,-0.0077476427119834,-0.0517695493535385,-0.11295504192218092
2001-08-31,-0.0216714536574081,-0.0140212322796823,-0.0333508852816793,-0.13723505801788624
2001-10-31,0.0304811781026927,-0.1225265347166654,-0.0430809401230212,0.5039606222123653
2001-11-30,0.0492357770202732,-0.05209415541354,-0.0752129397909675,0.4348424618334974
2001-12-31,0.0134264183159822,-0.0419590252006542,-0.0483560810199056,0.3115292809827111
2002-01-31,-0.0041946074240937,0.0208943521992196,0.0519644704822086,0.15540237501662102
2002-02-28,-0.0347467417067799,0.0022697375468609,-0.0680595779352985,-0.17478371848373445
2002-04-30,-0.0362606644656468,0.0391363144823366,-0.0196041679044481,-0.049655018741846406
2002-05-31,-0.029536046838447,-0.0180059386682471,-0.0204611946378797,-0.03512116508684243
2002-07-31,-0.109002268369817,-0.0358218739658021,-0.0359225742308828,-0.2984500394616875
2002-09-30,-0.0490976223121436,-0.0953626332633297,-0.0702612493286667,-0.27112244320555895
2002-10-31,-0.0152484252340765,-0.1014804379741126,-0.0781629579795879,0.2967715872899302
2002-12-31,-0.0118624097985395,-0.0250862815786375,-0.062987825492183,-0.16236826052758332
2003-01-31,-0.0037671525995781,-0.0450725350117153,0.0325642364151223,0.12280907275191845
2003-02-28,-0.0650364784339248,-0.0523787369724177,-0.0295039339349261,-0.06494440319934695
2003-03-31,0.0106976961656145,-0.0560948094218176,-0.0203804161440547,0.08965598191445173
2003-04-30,0.0512176467541564,-0.0621040769584885,-0.0179935038948777,0.44504317715136477
2003-06-30,0.0555423627294869,-0.0173444728686178,0.0699954241214088,0.31520465899872385
2003-07-31,0.0045709036908329,-0.0755202102611115,0.0242913090911214,0.36674992561666614
2003-09-30,0.0301864033004981,-0.0602086978351478,0.079380220134621,0.21441656900557104
2003-10-31,0.0188945142905509,-0.0469423572657106,-0.0251908787822868,0.35294357191396997
2003-12-31,0.0292361268439825,-0.0056112049512336,-0.0229063507219974,0.17054155325619252
2004-03-31,-0.0169884157308782,-0.0197437377709989,0.0097553712151789,0.07069581119724083
2004-04-30,0.0080565336159344,-0.0234719161684899,-0.0039803708760068,-0.13054756877490137
2004-06-30,0.0271418627667261,-0.0117865591836938,-0.0300576092731563,0.05294769615620221
2004-08-31,-0.0153429561505141,-0.037584225792588,-0.0338808424841245,-0.07246508295110417
2004-09-30,0.0263255060658554,-0.0443510447148356,-0.0197069767441106,0.1934895280780315
2004-11-30,0.0454276976579883,-0.0589458584879444,0.0440485296347003,0.34389533982620807
2004-12-31,0.025826953051079,-0.0761472177010638,0.0204264799919497,0.25647974013215774
2005-01-31,-0.0149244025154712,-0.0173064419177888,-0.0202764742935793,-0.12058567332383636
2005-02-28,0.0153313009955026,-0.0192451392284085,-0.0429200728558582,0.07600335772238594
2005-03-31,-0.0040421563926295,-0.02265850910808,-0.0233446630226464,-0.11461297616768196
2005-05-31,0.011782627497674,-0.0754333091291589,-0.0375502298679589,0.15977867906319757
2005-06-30,0.0202496107108716,-0.0016347581058487,0.0009474516814692,0.10649607040896923
2005-08-31,0.0015333425356324,-0.0214481725609196,-0.0277481800649406,-0.008561917186714828
2005-09-30,0.0012034727397045,-0.0415428304602047,-0.0217862127062773,0.07326492756526816
2005-10-31,-0.0278240018512391,-0.0344715600987288,-0.0327249258976668,-0.10256393813903625
2005-11-30,0.0379419797518726,-0.060528994655399,-0.0461968430093136,0.1611617041860841
2006-01-31,0.013023056887756,-0.0597757810163485,0.0077732949673748,0.32182473986043814
2006-02-28,-0.0018044502158817,-0.02929137400447,0.0062381016302413,0.03257666706011666
2006-03-31,0.0132262570564282,-0.0347304250250286,0.001242690933647,0.16156187666112162
2006-05-31,-0.009531874489728,0.0056891838389396,-0.0283106304461823,-0.152855974624961
2006-06-30,-0.0287420609751889,-0.0234817440332961,-0.0190567821098892,-0.042575446719721466
2006-07-31,0.0054387671584268,-0.0026823721165519,-0.0328473469467371,-0.12967860940226722
2006-08-31,0.0211771876786657,-0.0517870724773615,-0.0328683125576142,0.09489802075088724
2006-10-31,0.0344506161197209,-0.0517256003030035,-0.0063249155181743,0.1889112390021829
2006-11-30,0.0183256794429085,-0.0483932837560814,-0.0194380617542927,0.12830401476500772
2007-01-31,0.0052451720279848,-0.0386541769517911,0.0016241802606428,0.11954225272343068
2007-02-28,0.0142883635183234,0.0097555847931245,0.0202308583458817,0.06328959173648872
2007-04-30,0.0400718429854797,-0.0560224849228637,-0.0221085826769404,0.12686200396503197
2007-05-31,0.0322708033579977,-0.0251976641183288,-0.0559475187501454,0.09713382635282573
2007-07-31,0.0039138507997028,-0.0471736687009019,-0.010871845458984,-0.10596830988703733
2007-08-31,-0.0436386653126819,-0.0574511184356599,-0.0613575284322826,-0.07619942055937046
2007-10-31,0.028276205252592,-0.0969626230479701,-0.0408251539458663,0.08417142639471081
2007-11-30,-0.0496991968131272,-0.0453057932379003,-0.0804425353943787,-0.25722708862252525
2007-12-31,0.0106830298303086,-0.06394739746743,-0.0489404386302242,-0.017360215073945605
2008-01-31,-0.0680138027915206,0.0083088337781894,0.0107840969152636,-0.11916386202631941
2008-02-29,-0.0173980555443187,-0.0296268820869682,-0.0085112764137589,-0.031302672513237484
2008-03-31,-0.0280848971790148,-0.0266811809419096,-0.0501523110871494,-0.14573391494048327
2008-04-30,0.0405642048973372,-0.0648053085912696,-0.0738418153109291,0.12782605843167977
2008-06-30,-0.0442404002294415,-0.0810688990885381,-0.0280682370283071,-0.2069495905789097
2008-07-31,-0.0626418833036912,-0.0623156108493402,-0.0156041531197066,0.034982983385965845
2008-09-30,-0.0503633275218177,-0.057651481120823,-0.0668405452109735,-0.34047281662231493
2008-10-31,-0.203998356916684,-0.0901902532818149,-0.0615885592441143,-0.5043800766103294
2008-12-31,-0.0062043696275755,-0.1096729024396064,-0.1487021830882779,0.191457755602648
2009-03-31,-0.0597453694883644,-0.021123009590375,-0.0285952548465454,0.5114786218736411
2009-04-30,0.1202143572995611,0.0783016991238783,0.00050690421462,0.8181455216496266
2009-06-30,0.0262702524152729,-0.1094169898350218,0.0246537316024359,0.20796666796785146
2009-07-31,0.0104707314681756,-0.0560444332813656,-0.0840487896240728,0.3412841672332132
2009-08-31,0.0789616889134621,-0.0122126616945026,0.0418479872238644,0.3983667248212599
2009-09-30,0.0344921968395384,-0.0715978217179932,-0.0069623583026403,0.3278387911598703
2009-11-30,0.0191121773512448,-0.091026478959228,-0.0979183412700073,0.09945965189482758
2009-12-31,0.0205030360295408,-0.0511218159271589,-0.0329486260296663,0.22060460370710686
2010-03-31,0.057740553774731,-0.0336880567014722,-0.0253354056101781,0.26833192593732474
2010-04-30,0.0392830399696778,-0.0259807438046389,0.0454384761585131,0.3390534298211435
2010-06-30,-0.0370756106746529,-0.042040034041738,-0.0224691699409236,-0.2070655368495591
2010-08-31,0.0069162009988824,-0.0424080735867371,-0.0136551682544495,-0.13704395836449154
2010-09-30,0.031996069945986,-0.0878761102164597,-0.0519408672955243,0.31010575592800965
2010-11-30,0.0232958456499604,-0.0648819371458303,-0.0387612540711419,0.10094171263948906
2010-12-31,0.0355536808969579,-0.0346326830802619,-0.0322009556504064,0.2794901119381472
2011-01-31,0.0330988366293689,0.020518484514715,0.0246716093145921,0.12928742977293653
2011-02-28,0.0300062425924601,-0.0262639862989508,-3.574307519409181e-05,0.20891681436302864
2011-03-31,-0.0125888643758026,-0.0678356705887458,-0.0274665478846868,0.038234644483058335
2011-05-31,0.0051110994343328,-0.0384793804633505,-0.0210479415694304,-0.051684373564456015
2011-06-30,-0.0381240571658919,-0.0212777926399666,-0.007256241365839,-0.09426907446630547
2011-08-31,-0.1055542450059797,-0.0414731968539118,-0.0369961059567229,-0.2547009008403496
2011-09-30,-0.0096402105480397,-0.0554239627719065,-0.0136975926428464,-0.27261051196242553
2011-10-31,0.0283991173784441,-0.0840823480614871,-0.0908781851507468,0.33702205625217546
2011-11-30,0.0159031873174579,-0.0482747376395846,-0.0519265836565428,-0.0983616561602591
2012-01-31,0.0460501215486466,0.026739369860394,0.0178915482172763,0.329685878004355
2012-02-29,0.0399126267391383,-0.0009291275878107,-0.0100265787768583,0.18568911629260376
2012-04-30,-0.0020234198074332,0.0095785467789542,-0.005187871042853,-0.025624502084045667
2012-05-31,-0.0325702000531059,-0.0445792060454773,-0.015176758892809,-0.19690646985426985
2012-07-31,0.0274214852185057,-0.022565678555431,-0.0303271533483804,-0.037394247013578616
2012-08-31,0.0321170936364461,-0.0048977976193857,-0.0276242712246892,0.1075924354370397
2012-10-31,-0.0038816229336197,0.0056291474084308,0.0009413895914786,-0.04870205285587404
2012-11-30,-0.030118078285,-0.0206308819120903,-0.0262392179419141,0.0024255475366485937
2012-12-31,0.0199059971380664,0.0084440680554129,-0.0175341307251922,0.0795973614908272
2013-01-31,0.0408565993298775,0.0146463589751807,-0.0032657605008289,0.24186312142896796
2013-02-28,0.0215593376474443,-0.0147021841987668,-0.008142838278193,0.02833402355908472
2013-04-30,0.0128146169229774,-0.0553421659342406,-0.0384101301566337,0.008663415616157312
2013-05-31,0.0440188188958146,-0.024875474575135,-0.0001445537946156,0.18680961739596283
2013-07-31,0.03082763416352,-0.0505962733467632,-0.0139934970266082,0.24420217033291575
2013-09-30,0.0102268910033296,-0.0346540999546046,-0.013554420298029,0.20338932573517338
2013-10-31,0.0194722279528778,-0.00603566550109,-0.0194408121574297,0.08513681501770741
2013-12-31,0.0135877057006505,-0.0704336289449231,-0.0211946041685441,0.13082600420081558
2014-01-31,0.0080659511424145,-0.0466689383445592,0.0320446615682364,0.1066213501887129
2014-02-28,-0.0029203513578912,-0.0432580392595297,-0.0291933147557666,0.17058518539025322
2014-03-31,0.0255848713574449,0.0220724763178146,-0.0006280429824576,-0.003677829131689111
2014-04-30,0.000397095132584,0.0118539030234113,-0.0319668293919453,-0.14108414604176084
2014-06-30,0.0303320277767342,-0.0402481872399045,-0.0165883262278891,0.1663566889460351
2014-07-31,0.0133596325717593,0.0015701117694154,0.0035826459232119,-0.11065955651014152
2014-09-30,0.0161579240750031,-0.0265696936193651,-0.0229903883279331,-0.12580886343938802
2014-10-31,-0.0280709938339621,-0.0664540524551238,-0.0561611088498314,-0.015604464871864336
2014-12-31,0.0047414605435638,-0.0531229525876884,-0.0481435979857884,0.0015237011610088815
2015-03-31,-0.0010591485620145,-0.030423017985187,-0.0292375926448875,-0.020602601920274417
2015-04-30,0.0071502250745816,0.0342749819913356,0.0132808887892184,0.11617543828639718
2015-06-30,-0.0059944121818421,-0.0199847667525013,-0.0112400705862995,-0.0245500293534922
2015-07-31,-0.0024484691597161,-0.0635947147455981,-0.0655210917169754,-0.16204394958889598
2015-08-31,-0.0259186719574492,-0.0023780198029567,0.0004167832767038,-0.11521334269957892
2015-09-30,-0.0467990598818176,-0.0267822231899185,-0.0174963795487041,-0.19369724602300706
2015-11-30,0.0275599748346928,-0.0491417017635619,-0.021437230537727,0.033330905111012755
2015-12-31,-0.0127543647548362,-0.0340907384279015,-0.0182099739618537,-0.1118452680772642
2016-02-29,-0.007400498019857,-0.0152812443998422,-0.0309217657262479,0.04868023452103871
2016-03-31,0.0617073153929218,0.0051613762778148,-0.0245582360135556,0.2649604066887834
2016-05-31,-0.0048206881943599,-0.0416392271402573,-0.043207586954845,-0.035248669524995585
2016-06-30,0.0088694196632622,-0.0380421135176419,-0.0093763042170096,0.058083515284505484
2016-08-31,0.0132899038016767,-0.0212475724619482,-0.003247414338486,0.08532481077119168
2016-09-30,-0.0090990308755177,-0.0404942668388159,-0.0065522512817839,0.10905813360332807
2016-10-31,-0.0068089469985514,0.0146180009646711,-0.0314999372889509,-0.1579874352284883
2016-11-30,0.010239433570586,-0.0064627473475776,-0.0520574493458804,0.21833364627427201
2017-01-31,0.0126598562044563,-0.0173271159224133,0.0014046221630988,0.15909745383386598
2017-02-28,0.0240642942676184,-0.0443270633584452,-0.0302216638745583,0.06017367137281719
2017-03-31,0.015832508841144,-0.0386891725844744,-0.0141880273912657,0.053541972707128134
2017-05-31,0.0152441413143551,-0.0569907609865522,-0.0404373288565223,-0.04415600527301776
2017-06-30,0.0161011028474073,-0.0055032270398558,-0.0103345499944305,0.1074634601876367
2017-07-31,0.0082250662481607,-0.0016269813664135,-0.0252961136392752,0.01855181478947844
2017-08-31,0.0008240909595527,-0.023488674108634,-0.0304237621319795,-0.017401752863303015
2017-10-31,0.0256961897507322,-0.0190219150984378,-0.0016941419598039,0.012155329086607628
2017-11-30,0.0142769750342664,-0.035596903127512,-0.0214570420017285,0.09881261008663579
2018-01-31,0.0470298096312517,-0.0476429724473771,-0.0228917340284755,0.14713247984935005
2018-02-28,-0.0304021220367925,-0.0352720621662586,-0.015082504627118,-0.10013865293524697
2018-04-30,-0.018254507893915,-0.0196302818143366,-0.0248129765429803,0.040513756773156516
2018-05-31,0.0179788736213963,-0.0467268856417117,-0.0087333122486915,0.19780589415562486
2018-07-31,0.0141848639499187,-0.0046644949676411,-0.0353981991155878,-0.005475359180521638
2018-08-31,0.022902535864717,-0.0913063963670273,-0.0405222361138377,0.12764247355341063
2018-10-31,-0.0400716296275076,0.0129284148385005,-0.0112538818975942,-0.2036155852405263
2018-11-30,-0.0224221808976395,-0.0584810217888626,-0.0555369236449766,-0.0477704325524326
2018-12-31,-0.0573669906844798,-0.0434145733209447,-0.0347077937272563,-0.27712439866241795
2019-01-31,0.0155127043974694,-0.037608006921417,0.0042444079759019,0.4102232103339589
2019-02-28,0.0564600885799457,-0.0512842621800593,-0.026396764234714,0.16348646542025597
2019-04-30,0.0354979893980395,-0.005003599957712,-0.0417037457682598,0.06209323203777228
2019-05-31,-0.0169968355275411,-0.0675428123129348,-0.0187886567113952,-0.1992154540377396
2019-07-31,0.0365679837038443,-0.0355369417286112,-0.0490327669137706,-0.04778180916539801
2019-09-30,0.0291445138440097,0.0271261635376178,-0.0376016138005537,0.03711303106159648
2019-10-31,-0.0015725399124355,-0.0323822501068435,-0.0366065439313978,-0.018177102665697158
2019-12-31,0.0230692043497713,0.0035090594580601,-0.0053498267351968,0.23750134023953698
2020-01-31,0.0318762120037745,-0.0806589161230296,-0.0039372561681168,-0.0018168049134433797
2020-03-31,-0.1907406964385388,-0.1468747938626244,-0.050911766295851,-0.4763304134568645
2020-04-30,0.0413142272072828,-0.050636965057686,-0.0266564522811646,0.6323886295010804
2020-06-30,0.0633826248264666,0.0003391621721442,0.0373458215505361,0.34891677944012983
2020-07-31,0.0331524500692908,-0.0642293472759606,-0.0259557243420426,0.2318101711904932
2020-08-31,0.05739176545197,-0.0302152041996667,-0.0359266330722843,0.17157265085817058
2020-09-30,-0.0077227556607175,-0.0388823131338189,-0.0259718234146215,-0.02651105046389288
2020-11-30,0.0381117047640462,-0.0165675844325526,-0.029344114463887,0.602202450600445
2020-12-31,0.0412279075092518,-0.0652175954875554,-0.0105677051863404,0.317540270748574
2021-03-31,0.006972225259954,0.0307902514634982,-0.0411066165345107,1.6182006440046903e-05
2021-04-30,0.0589866850381921,-0.0170918982406327,-0.0495823223037181,-0.0009623924494482574
2021-06-30,0.0169487908805512,-0.0480880146425322,0.005139856498943,0.17592184208587566
2021-08-31,0.0206826475188073,-0.0266487109084858,-0.0215515852491381,0.10824952020685998
2021-09-30,-0.0018910368631307,0.014642651796796,-0.0018407196674565,-0.03769454147768913
2021-11-30,0.0463333654597808,-0.0304018948163197,-0.0271886147470023,-0.15234974933522621
2021-12-31,0.0015824964207724,-0.0423285699325637,-0.0744485009186524,-0.1283433833954559
2022-01-31,-0.02159619782428,0.0367690530744582,-0.0246945472305946,-0.23179621583752352
2022-02-28,-0.0301356626728229,-0.0532689862866088,-0.0277142856191042,-0.007074628081734945
2022-03-31,-0.0100801233027288,-0.0391255056506696,-0.0132742627674403,0.0978522037991503
